,user_id,item_id,ratings
34319,A1WP46ULX8RF0W,B000053GUO,4.0
34321,A1D6ZKTYL5JMD6,B000053GUO,5.0
34322,A5K5UQT9XAAZP,B000053GUO,5.0
34323,A1A4EH7P1UI0RZ,B000053GUO,3.0
34324,AGAMDS21PJZPK,B000053GUO,5.0
34325,A2LFLKFE3B0PSA,B000053GUO,5.0
34326,AJHVNBO7RK8BR,B000053GUO,3.0
34327,AJEOBDPWDKSJV,B000053GUO,4.0
34328,ANTEI30O73HZU,B000053GUO,4.0
34329,A2NULDU4VTY38H,B000053GUO,5.0
34330,A2FVG62MLU5275,B000053GUO,4.0
34331,A2WKKTVYS5H61M,B000053GUO,2.0
34332,A1NX6JFDR8RDOC,B000053GUO,3.0
34334,A1JIKH8C5P830N,B000053GUO,3.0
34337,A105S56ODHGJEK,B000053GUO,3.0
34338,A2MGMBB5F9NED,B000053GUO,2.0
34340,A3DQ2DYIGQIFWX,B000053GUO,4.0
34341,A18FY49BSITVTL,B000053GUO,3.0
34342,AZNIB6QCAFAQC,B000053GUO,4.0
34344,A1NDMIBMK5R2KG,B000053GUO,4.0
34345,A3OLZXHFGUAMWW,B000053GUO,5.0
34346,ABE14SVILZLNY,B000053GUO,5.0
34347,A21OXT6BIH10R1,B000053GUO,4.0
34348,A2NLP8TW1TCKN3,B000053GUO,5.0
34349,A1HFM384I3KN2X,B000054A5E,4.0
34351,A1J5KCZC8CMW9I,B000054A5E,3.0
34352,A3B08DCVOC1BDI,B000054A5E,4.0
34353,A6375070JH5V9,B000054A5E,4.0
34355,A3W0POMI33YQXQ,B000054OWS,5.0
34356,ADCFUY7WTZA6A,B000054OWS,5.0
34361,AD84ZN1ZQBSSH,B000055QKM,5.0
34362,A30FG2KXHTRPK8,B000055QKM,1.0
34363,ARJT54V72576E,B000055QKM,3.0
34364,A2F0E69BAX0T0T,B000055QKM,5.0
34365,A1EAFFJQ2NDHGC,B000055QKM,5.0
34367,A20ZDV9ZEESN5K,B000055QKM,5.0
34368,AR65QBP053S9L,B000055QKM,4.0
34369,A281NPSIMI1C2R,B000055QKM,5.0
34370,A1ABDWJU9RTUWU,B000055QKM,5.0
34371,A2J837EGWGEJRE,B000055QKM,5.0
34372,A1ZEYFM4QE1CPJ,B000055QKM,5.0
34373,A2I2A7N3OCPNW4,B000055QKM,5.0
34374,A3OLZKDNF2ABZ1,B00005653R,5.0
34376,AC9XSQR8PQOU2,B00005653R,4.0
34377,A109WIE49N0GV,B00005653R,4.0
34379,A2BZ7FNC9A8168,B000056NN1,3.0
34380,A3TZ7FA64V6OLI,B000056NN1,5.0
34381,AWCX0BEV6344W,B000056NN1,5.0
34382,A2AXIWOCL9XOMM,B000056NN1,5.0
34383,A1W0ODR0SK9H4R,B000056NN1,5.0
34384,A3JQRM0U1T8QRO,B000056NZV,4.0
34387,AU276H5S07KMQ,B000056NZV,4.0
34388,AXSUYHR01V8HQ,B000056NZV,4.0
34389,A23F8I2NSGYTL6,B000056NZV,5.0
34390,A3CVGODMMWEVYX,B000056NZV,5.0
34391,ADYNO5CD0GVFE,B000056NZV,4.0
34393,A6ZHB0GP9KQD7,B000056NZV,3.0
34394,A3U1ITDCDVCM8C,B000056NZV,4.0
34397,A252HNVAZENVNE,B000056P01,5.0
34398,A17H55LEM0QSWF,B000056P01,5.0
34399,A1IAQIZSXONWVU,B000056P01,5.0
34400,A1LQOPUN8C1C4U,B000056P01,4.0
34401,A9Q28YTLYREO7,B000056P01,5.0
34402,A1CYOHNGQ1WED1,B000056P60,2.0
34403,AAJSPUPHI30EI,B000056P60,5.0
34404,A1J5KCZC8CMW9I,B000056P60,3.0
34405,A20MFNB26O1T24,B000056P60,5.0
34407,A1TUB7VSY2D82F,B000056P60,5.0
34410,A3JQRM0U1T8QRO,B000056UPY,5.0
34411,A1OB5L3WMHJAD9,B000056UPY,4.0
34412,A1XX5797TIZT5Q,B000056UPY,5.0
34413,AXFI7TAWD6H6X,B000056UPY,5.0
34414,A2FJBJ947VUOGT,B000056UPY,5.0
34415,A1J5KCZC8CMW9I,B000056UPY,4.0
34416,A2L7WYA5OENV03,B000056UPY,4.0
34417,A1PS0U16JIGRVK,B000056UPY,3.0
34418,ANBSW3BALFRR2,B000058DXH,2.0
34419,A3EJYJC25OJVKK,B000058DXH,5.0
34420,A1BJLZ8UNAZX2D,B000058DXH,3.0
34421,A5AZ8WVN95VF,B000058DXH,2.0
34422,AMU5Q7KBXFTHF,B000058DXH,4.0
34423,A12N6XUM5ZYLXG,B000058DXH,2.0
34424,A73DFWJE0CGY6,B000058DXS,5.0
34425,A1KYHC3ZXAJICU,B000058DXS,4.0
34426,AK81WLVD5KGUX,B000058DXS,4.0
34427,A2GINRFS423X74,B000058DXS,5.0
34428,A3B4XAPXCRYUOJ,B000058DXS,5.0
34429,A3GTI1Z7YE49ZS,B000058DXS,3.0
34430,A1X93ES4DITTWK,B000058E2O,1.0
34432,A1AYEI2SNFPYES,B000058E2O,3.0
34433,A2S77THIOT57ZD,B000058E2O,5.0
34434,A3U5JCXIXTGSLN,B000058E2O,5.0
34436,A3HU0B9XUEVHIM,B000058T5S,4.0
34437,A2QS8HOG7XL4PA,B000058T5S,5.0
34438,A2XBGP1I7L3Z0M,B000058T5S,5.0
34439,A3C6CZC2JP67VK,B000058T5S,5.0
34440,A4QLU72T91JG7,B000058T5S,4.0
34441,A2LNEZD3YBO12O,B000058T5S,5.0
34442,A38U2M9OAEJAXJ,B000058T5S,5.0
34444,A2PMYUV5RTMGUE,B000058T5S,5.0
34446,A3U3PA6J2XOVFK,B000058T5V,5.0
34447,A8EDTKSPOMRWK,B000058T5V,5.0
34448,A2RKI7RPP5CJMG,B000058T5V,5.0
34449,A2U49LUUY4IKQQ,B000058T5V,5.0
34451,A2582KMXLK2P06,B000059L9A,5.0
34452,A3LU79BYMWZEW9,B000059L9A,4.0
34454,A1TGCU5CZF9LKA,B000059L9A,4.0
34455,A16XRPF40679KG,B000059L9A,3.0
34456,AWCJ12KBO5VII,B000059L9A,4.0
34458,A291X75UCH6KN8,B000059L9A,4.0
34459,A1NVD0TKNS1GT5,B000059LYY,5.0
34462,A3AL8GQ69QE7WN,B000059LYY,3.0
34463,A1IANEBSMVGHS9,B000059LYY,5.0
34464,A11ZO7P3F4W8DP,B000059MEK,4.0
34465,A25KDGSE2EVYXY,B000059MEK,3.0
34470,A31HTN51QNSQ3F,B000059MEK,5.0
34471,AR4GHV6PXQMYR,B000059MEK,4.0
34473,A2UO10VW2BLHUM,B000059MEK,5.0
34474,A284N4V7W8FWKS,B000059MEK,3.0
34476,A1OFTP2XE6JHLM,B000059MEK,5.0
34477,A35O6N1QD0RG8B,B000059MEK,5.0
34478,A3I7NIXOKQJE21,B000059MEK,5.0
34479,A2AORB2BRH0QFD,B000059MEK,4.0
34480,A3ETGCGLFFYLZD,B000059MEK,2.0
34481,A2V48XIK18XIYK,B000059MEK,4.0
34482,A22O1S4Q2XMPUB,B000059MEK,4.0
34483,A1AYEI2SNFPYES,B000059MEK,5.0
34485,A3HETHW2XD3DWH,B000059MEK,4.0
34486,AY12DBB0U420B,B000059MEK,5.0
34487,AAJSPUPHI30EI,B000059MEK,3.0
34488,A1J5KCZC8CMW9I,B000059MEK,4.0
34489,A1RMX4KL1Y4QQB,B000059MEK,3.0
34490,A2J57EQ9KPGXR9,B000059MEK,4.0
34491,A37ZKZP74PYAVY,B000059MEK,5.0
34492,A2MMIZ653FBNPT,B000059MEK,5.0
34494,A17H55LEM0QSWF,B000059MEK,5.0
34495,A24D4ND2K1TEOA,B000059MEK,3.0
34496,A11H85UYL2R4KX,B000059MEK,5.0
34497,A3HTY0VY4MGDZ4,B000059MEK,4.0
34498,A31FNEBGVMJ1OD,B000059MEK,4.0
34499,AN98AKVQGJAYP,B000059MEK,5.0
34500,A1KCQ1ZCSCP1KN,B000059MEK,5.0
34501,A3SV72ZAHH2IDH,B000059MEK,5.0
34502,AJX0Q5B0QEP57,B000059MEK,5.0
34503,A1MND3QHN446KD,B000059MEK,5.0
34504,A3TGHK20ZKZFRP,B000059MEK,5.0
34506,A39CYUXTVGQSCF,B000059MEK,5.0
34507,ASLP44UJZMPFX,B000059MEK,3.0
34508,A1BJLZ8UNAZX2D,B000059MEK,5.0
34511,A26DOHWKRZPN8H,B000059MEK,4.0
34512,A1IANEBSMVGHS9,B000059MEK,2.0
34513,A3HBFWUDVQYOM9,B000059MEK,5.0
34515,A3EQ4YAZ5OEVK9,B000059MEK,5.0
34516,A2NK2GE4FX4BLN,B000059MEK,5.0
34517,A9GAB8GBMHOKH,B000059MEK,4.0
34518,AD0J5KK4WQXNS,B000059MEK,3.0
34519,A201QRZNUCD6US,B000059MEK,5.0
34520,A3ZP2A2SWNRCB,B000059MEK,4.0
34521,A31IHSADIIBY1T,B000059MEK,5.0
34525,A2A5R5TIYVM32R,B000059MEK,4.0
34526,AWFDFLR1DA23A,B000059MEK,4.0
34527,A1K1A0WT44RTM1,B000059MEK,5.0
34528,A2NLP8TW1TCKN3,B000059MEK,5.0
34529,A34HYQ9BQZPE78,B000059MEK,5.0
34530,A3H4GJIEX6OQGG,B000059MEK,5.0
34531,AYB6IIG5BFLH1,B000059Q4I,4.0
34532,A35J12KGQL5WTF,B000059Q4I,5.0
34533,A11QD0NDRCXXC2,B000059Q4I,4.0
34535,A2ETZ7GF5B1712,B000059Q4I,3.0
34536,A3A0Z5LRRAQIOM,B000059Q4I,3.0
34537,A3AXZCNWFSDXU1,B000059Q4I,4.0
34538,ATJ6DV7NQW7UW,B000059Q4I,4.0
34539,A3GKOMCQTTWPUI,B000059Q4I,3.0
34541,A1HFVQZIDK7UUD,B000059Q4I,2.0
34542,A245QELR5K32WU,B000059Q4I,4.0
34543,A1YZIH1OZ0FC2Y,B000059Q4I,3.0
34544,A3C6ZCBUNXUT7V,B000059Q4I,5.0
34545,A17CSVJ5DPCQZI,B000059Q4I,4.0
34547,A1WP46ULX8RF0W,B000059Q4I,5.0
34548,AGAMDS21PJZPK,B000059Q4I,5.0
34550,A1DAFWS98LQD2R,B000059Q4I,4.0
34552,A8SCX6VUTE05H,B000059Q4I,2.0
34553,AK3DY70GYZB2G,B000059Q4I,5.0
34554,A26ZX5JVREWMYV,B000059Q4I,5.0
34555,A2DS532SLTFWFK,B000059RL0,3.0
34557,A9Q28YTLYREO7,B000059RL0,4.0
34559,A3TXGUIIII1V95,B000059RL0,5.0
34560,A3PGGPL7FM9F81,B000059T1U,3.0
34561,A10OLMLJZ7VHXZ,B000059T1U,5.0
34562,A370T7ZOJJ76I2,B000059T1U,5.0
34563,A3QNNYZAGN82VK,B000059T1U,5.0
34564,AZ1GH4XD61MDH,B000059T1U,5.0
34565,A23BA0P1V4LNL5,B000059T1U,5.0
34566,A3FWHXSZSTKFIU,B000059T1U,5.0
34567,A1XVYE0A34BDKR,B000059T1U,4.0
34568,A24TWZJABY60QF,B000059T1U,5.0
34569,A3L9FT8OJY4Q6I,B000059T1U,5.0
34570,A2JSTU1P4HDPKI,B000059T1U,5.0
34571,A1TEMNM9ZEOLJ6,B00005A0RI,5.0
34573,A3VDGERHHLOQVQ,B00005A0RI,4.0
34574,A370T7ZOJJ76I2,B00005A0RI,5.0
34575,A34CXLS24ETLMO,B00005A0RI,5.0
34578,A211ANYUT9NVAS,B00005A7WY,5.0
34580,A3BGLVC6OZM2JW,B00005A7WY,5.0
34581,A3HEM1WWXXLOUL,B00005A7WY,2.0
34582,A16CZRQL23NOIW,B00005A7WY,5.0
34584,AYPCUQS6ARWFH,B00005A8LS,5.0
34585,A2EL5NSP3A1OV8,B00005A8LS,5.0
34586,A2J6H3YQCGFMLF,B00005A8LS,5.0
34587,A18EPAQ44YJTW5,B00005A8LS,3.0
34588,AB2AQMK9PCWWX,B00005A8LS,5.0
34590,AB2ZW5W2HT0EY,B00005A8MT,4.0
34591,A2EH46K3TJ4ZB6,B00005A8MT,3.0
34592,A12WON27MLDXNI,B00005A8MT,3.0
34593,A2JJU426QP7MTH,B00005A8MT,4.0
34594,A1SPYMGDEWKK6I,B00005A8MT,5.0
34595,A1G5LJ8T1IGYC5,B00005A8MT,3.0
34597,A3OLZXHFGUAMWW,B00005A8MT,5.0
34598,A149OQJD0ASI07,B00005A8MT,3.0
34599,A1KPSEIHGW6HYW,B00005AAFJ,2.0
34600,AZSN1TO0JI87B,B00005AAFJ,5.0
34601,A3U210G6X3SGHZ,B00005AAFJ,5.0
34603,ANCOMAI0I7LVG,B00005AAFJ,3.0
34604,ASVNSWIXBV72Q,B00005AAFJ,5.0
34605,A14F106N1M9AAQ,B00005AAFJ,3.0
34607,A2YTGRFQC9ZF52,B00005AAFJ,1.0
34608,A28WBUWQIZGK6D,B00005AAFJ,3.0
34609,A8TM0MI3D9T29,B00005AAFJ,5.0
34610,A1S7XY5QNDOZXB,B00005AAFJ,4.0
34611,A3DRRO1I5MO0MZ,B00005AAFJ,1.0
34612,A36EG6HJN3PY09,B00005AAFJ,3.0
34613,A4K4CST11RO5X,B00005AAFJ,4.0
34614,A3Q1FVRV0CRYTH,B00005AAFJ,5.0
34615,A1NVEW628JUS2Y,B00005AAFJ,1.0
34616,AKOACC54YJOLE,B00005AAFJ,4.0
34617,ATJ6DV7NQW7UW,B00005AAFJ,5.0
34618,A1ZEJS8N5BZNP7,B00005AAFJ,4.0
34619,A3QAV7LALVG1F7,B00005AAFJ,4.0
34620,AA4PDCITO3O48,B00005AAFJ,2.0
34621,A243VDT9Z3OBXE,B00005AAFJ,5.0
34622,A1QXDGCVJACNTD,B00005AAFJ,3.0
34623,A2YGW3S40TIQMJ,B00005AAFJ,3.0
34626,A3C6ZCBUNXUT7V,B00005AAFJ,5.0
34628,A2MMIZ653FBNPT,B00005AAFJ,2.0
34630,A3SJG2PQXI3EVP,B00005AAFJ,4.0
34631,A2H1WNB30JNAWU,B00005AAFJ,4.0
34633,AKFDAV8I4FLUJ,B00005AAFJ,5.0
34634,A1KSSSZKSH2ZDB,B00005AAFJ,5.0
34635,A5K5UQT9XAAZP,B00005AAFJ,5.0
34636,AV1N5094GI58E,B00005AAFJ,3.0
34637,A1A4EH7P1UI0RZ,B00005AAFJ,4.0
34638,A2GVJ83F092MIS,B00005AAFJ,5.0
34639,A1B7HB2XV9GRJP,B00005AAFJ,4.0
34640,A12OZZLO1QNA9M,B00005AAFJ,3.0
34641,A33I7GXZSS3QQ6,B00005AAFJ,4.0
34642,AY7HJKEQ8BVTQ,B00005AAFJ,4.0
34643,A1XJ2XSG4W96K8,B00005AAFJ,5.0
34645,A195XTIQQK7N0J,B00005AAFJ,4.0
34647,A1QPSKOVBAOLC3,B00005AAFJ,3.0
34648,A5889INEGKCQY,B00005AAFJ,2.0
34649,AQ27Y5X2GFTQI,B00005AAFJ,4.0
34650,A2JMLB3XK5078P,B00005AAFJ,4.0
34651,A2ZLROGIL2V7GV,B00005AAFJ,5.0
34653,A23M6H6QH5QIY6,B00005AAFJ,5.0
34654,A3TIV3BSSJHHBE,B00005AAFJ,4.0
34655,AJKWF4W7QD4NS,B00005AAFJ,1.0
34656,AL7LEBKKW8XCC,B00005AAFJ,4.0
34659,A13N40YR6UZFRW,B00005AAFJ,4.0
34660,A27RUG27Y2HHIL,B00005AAFJ,3.0
34661,A3UZHPT6414PS0,B00005AAFJ,5.0
34662,A29V1MP4PX5ABN,B00005AAFJ,1.0
34663,A291KA254QZ742,B00005AAFJ,2.0
34664,AN092R6OZE3U0,B00005AAFJ,5.0
34665,AK3DY70GYZB2G,B00005AAFJ,5.0
34666,A1HTZ0NUW267HD,B00005AAFJ,2.0
34667,A3N3SN2DDD4HCJ,B00005AAFJ,2.0
34668,A13RDDIV5595S7,B00005AAFJ,2.0
34669,A2LO7C2HXJNZGW,B00005AAFJ,4.0
34670,A1N16ZSJ1BXJFL,B00005AAFJ,4.0
34672,A11YFRHUSK8IP9,B00005AAFJ,5.0
34673,AT1SR4F6XQ9PN,B00005AAFJ,1.0
34674,A2U7DXDNYBBLQJ,B00005AAFJ,3.0
34675,A3OLZXHFGUAMWW,B00005AAFJ,3.0
34676,A3PASG15BRR40D,B00005AAFJ,2.0
34677,A2GJDOQL63SDM7,B00005AAFJ,5.0
34679,A2U05WAY0ABGGI,B00005AAFJ,5.0
34681,A1NXGXR3RYV0Y6,B00005AAFJ,4.0
34682,A2O7FFTDI99MVZ,B00005AAFJ,5.0
34683,A1JIW8GOSSGUQR,B00005AAFJ,4.0
34686,A2S9IGHR9ZE9UR,B00005AAFJ,5.0
34688,A38QJ7JUUTVLKX,B00005AAFJ,1.0
34689,A38SSAZABU2ZSE,B00005AAFJ,1.0
34690,A1MPEG5S1DNI52,B00005AAFJ,3.0
34691,A195390L6RGMP6,B00005AAFJ,5.0
34692,ARW9ACQOO95I,B00005AAFJ,4.0
34693,A1LHPS1PADD9FM,B00005AAFJ,4.0
34694,AW1XC1F6WPWSE,B00005AAFJ,5.0
34696,A1YDI3CQDERT3W,B00005AAXE,1.0
34697,A1EPTOYTJ1K2ZM,B00005AAXE,4.0
34699,A3TZ7FA64V6OLI,B00005AAXE,1.0
34700,A4COPHXKAFGVS,B00005AAXE,5.0
34701,A35O6N1QD0RG8B,B00005AAXE,1.0
34702,ADVX0P3EIKWBK,B00005AAXE,5.0
34703,AFQRLS26O4ZAL,B00005AAXE,3.0
34704,AP18F4HV5L3BG,B00005AAXE,5.0
34705,A279AK29O919DA,B00005AAXE,4.0
34706,A2SW61ARKULXEI,B00005AAXE,5.0
34707,A3SLVVDVXPTXKX,B00005AAXE,5.0
34708,AAP5GE99YH8FA,B00005AAXE,4.0
34709,A2SYBKZIQQQBAK,B00005AAXE,2.0
34712,A2A6OXZPN0Y98Y,B00005AAXE,5.0
34713,A2X7NDW93MAPTU,B00005AAXE,5.0
34715,A3713PP4MADKED,B00005AAXE,1.0
34716,ADIDQRLLR4KBQ,B00005AAXE,5.0
34717,A1TJEQR04YNNIH,B00005AAXE,1.0
34718,A291KA254QZ742,B00005AAXE,4.0
34719,AN092R6OZE3U0,B00005AAXE,1.0
34720,AK3DY70GYZB2G,B00005AAXE,5.0
34721,A21AXK3JLK2YAN,B00005AAXE,2.0
34722,A36KX1BGXG89G9,B00005AAXE,5.0
34723,AT1SR4F6XQ9PN,B00005AAXE,1.0
34724,AOIWKO5RAKMAL,B00005AAXE,5.0
34725,A25JHXYK10F0A6,B00005AAXE,2.0
34726,A24OTMT40UUMHN,B00005AAXE,5.0
34727,AYA6ZPNJ7UQMH,B00005AAXE,3.0
34728,A12A7J2T5HCFGE,B00005AKBN,5.0
34732,AAXXBOAEZU7BY,B00005AKBN,5.0
34734,AB2ZW5W2HT0EY,B00005AKBN,5.0
34735,A3OMULJI0PSEF9,B00005AKBN,3.0
34736,A2QWMT9F3LUSHC,B00005AKBN,5.0
34737,A1NZTP6UB7YHG7,B00005AKBN,4.0
34738,A12CC4FTM92QQY,B00005AKBN,5.0
34739,A1ZEJS8N5BZNP7,B00005AKBN,4.0
34741,A3JA0TUHTU0XUJ,B00005AKBN,5.0
34742,A1HFVQZIDK7UUD,B00005AKBN,3.0
34743,AAOR4P9TMI02W,B00005AKBN,5.0
34744,AMT9XL7XS5NQC,B00005AKBN,5.0
34745,A3C6ZCBUNXUT7V,B00005AKBN,4.0
34746,A3AGZNJMFJ8XUA,B00005AKBN,4.0
34747,A1WP46ULX8RF0W,B00005AKBN,4.0
34748,A111K82VQPY91M,B00005AKBN,5.0
34750,A35GTJ9N4DNUDM,B00005AKBN,5.0
34751,A2ALS98KW9YKLN,B00005AKBN,5.0
34753,A1NI0VOVXZBM7Y,B00005AKBN,5.0
34754,A2JJU426QP7MTH,B00005AKBN,3.0
34755,A3AHS401W8KACU,B00005AKBN,5.0
34756,A14XWAHMBDAC7N,B00005AKBN,4.0
34757,A2AKFJOWF71WGV,B00005AKBN,4.0
34758,A4BZL4QN3JOKE,B00005AKBN,5.0
34759,A2Z1J6OS4S715R,B00005AKBN,5.0
34760,AJWH5HHP97IU,B00005AKBN,4.0
34761,A1QIESP50OW7RX,B00005AKBN,3.0
34762,A2SFZIE5JOX8F7,B00005AKBN,4.0
34763,A8SCX6VUTE05H,B00005AKBN,5.0
34764,A13N40YR6UZFRW,B00005AKBN,5.0
34765,A3ANHRLMPJKF6G,B00005AKBN,3.0
34766,A1H3NIOXOQC0LX,B00005AKBN,5.0
34767,A3657NRREB2HM4,B00005AKBN,4.0
34768,A2VESXQ05YH5NR,B00005AKBN,4.0
34769,A2POZM26QJ8FJ1,B00005AKBN,2.0
34770,A14625D7IM4OD4,B00005AKBN,5.0
34771,A4XQBTYEHICNP,B00005AKBN,5.0
34773,A2LX8NF1IIFSMR,B00005AKBN,5.0
34774,AIQ9OJCQA3TOC,B00005AKBN,5.0
34775,A1PULJNO1T3YVX,B00005AKBN,2.0
34776,A17O7AGDZPOJSS,B00005AKBN,5.0
34778,A2YLPY962LS3US,B00005AKBN,5.0
34780,A3CIBWPA47NW6V,B00005AKBN,3.0
34782,A1PMDTYRAIPGXW,B00005AKC0,1.0
34783,A2N2ZODYZIP9MZ,B00005AKC0,4.0
34784,A1X0PJ4SNXHLJI,B00005AKC0,4.0
34785,A2EH46K3TJ4ZB6,B00005AKC0,5.0
34786,A25NMMI7AH30W2,B00005AKC0,4.0
34788,A3A0Z5LRRAQIOM,B00005AKC0,3.0
34790,ARFRYHIVP6VPP,B00005AKC0,5.0
34792,A12WON27MLDXNI,B00005AKC0,5.0
34793,A2L3WEVFOCA7OY,B00005AKC0,4.0
34795,A2UXKWVHJ0JSHN,B00005AKC0,5.0
34796,A3C6ZCBUNXUT7V,B00005AKC0,5.0
34798,A21QD3LJIKOZO0,B00005AKC0,4.0
34800,A1ENXTPUEOOC8Q,B00005AKC0,3.0
34801,A1T3KS8URHQ20I,B00005AKC0,5.0
34802,AGAMDS21PJZPK,B00005AKC0,5.0
34803,A27Y9WOH6BUDM3,B00005AKC0,5.0
34806,ANTEI30O73HZU,B00005AKC0,4.0
34807,A16YQDR4K0A3A5,B00005AKC0,2.0
34808,A151JSJYHTN4T2,B00005AKC0,5.0
34809,A2L7SP2QIU0BOH,B00005AKC0,2.0
34810,A3O1N2A3CZS772,B00005AKC0,5.0
34812,A2X0B2YJ50W7HU,B00005AKC0,2.0
34813,A8SCX6VUTE05H,B00005AKC0,4.0
34814,A35IG09XMSZRNM,B00005AKC0,4.0
34815,APZSWNPMVSZ84,B00005AKC0,3.0
34816,A2SKQ2LE7DMVR0,B00005AKC0,4.0
34817,A1DYHQJCADLH7L,B00005AKC0,4.0
34818,A3QMI71J2VPQXR,B00005AKC0,5.0
34819,A3OLZXHFGUAMWW,B00005AKC0,5.0
34821,A2Z1G0LPXJJWYR,B00005AKC0,5.0
34823,A1CGTQPOJW4RFO,B00005AKC0,5.0
34825,A3RCTN2UUW6EQ2,B00005AKC0,5.0
34826,A1KDEDXOWABBQ6,B00005AKI6,5.0
34827,A3C6ZCBUNXUT7V,B00005AKI6,5.0
34828,A1D6ZKTYL5JMD6,B00005AKI6,3.0
34829,A3TVKCS3WIHTIP,B00005AKI6,5.0
34830,A8SCX6VUTE05H,B00005AKI6,5.0
34832,A4COPHXKAFGVS,B00005AKIL,5.0
34833,A1YGYJA3KI9GO6,B00005AKIL,5.0
34834,A35M1SRIMFQ0RQ,B00005AKIL,5.0
34836,A2SW61ARKULXEI,B00005AKIL,4.0
34838,A12OQ4GJOVBK76,B00005AKIL,5.0
34839,A3O4564U0PDCMP,B00005AKIL,5.0
34840,A3OMPSEVL59ZDK,B00005AKIL,3.0
34841,AOIWKO5RAKMAL,B00005AKIL,5.0
34842,A24OTMT40UUMHN,B00005AKIL,5.0
34843,A2XU9WL62UOSNR,B00005APZM,5.0
34844,A2K41UD90E56FP,B00005APZM,4.0
34845,ARFRYHIVP6VPP,B00005APZM,5.0
34846,A3C6ZCBUNXUT7V,B00005APZM,4.0
34847,A333ZCV09H4LN7,B00005APZM,1.0
34848,A25ASUV9F6QY62,B00005APZM,3.0
34849,AETBZQ350NIVO,B00005APZM,1.0
34850,A1QIESP50OW7RX,B00005APZM,2.0
34851,A2EARLZ8FIEGQB,B00005APZM,1.0
34853,AEQG3YPR8T4V9,B00005ARCX,5.0
34854,AMT9XL7XS5NQC,B00005ARCX,4.0
34855,A3C6ZCBUNXUT7V,B00005ARCX,4.0
34856,A3N17TV4XU3HYJ,B00005ARCX,5.0
34857,A35GTJ9N4DNUDM,B00005ARCX,4.0
34859,A33B5M5CE7ZX7C,B00005ARCX,4.0
34860,A3BJCYF4O5MX9H,B00005ARCX,4.0
34861,A2XN16VYUAS19M,B00005ARCX,2.0
34862,A1INLSR21XXRHA,B00005ARCX,5.0
34863,A105S56ODHGJEK,B00005ARCX,3.0
34864,A3OLZXHFGUAMWW,B00005ARCX,4.0
34865,A8KW38D8PQ2AV,B00005ARCX,4.0
34866,A2KN0JLDAADMGV,B00005ARCX,2.0
34867,AZSN1TO0JI87B,B00005AREX,5.0
34868,A19PPFERQ3JFDS,B00005AREX,5.0
34869,A1KED9UTGDZHSW,B00005AREX,5.0
34872,A3DWUM6SN3N3NR,B00005AREX,4.0
34873,A36ONZ3LB9V7FO,B00005AREX,5.0
34875,A2QOI0S9Y457VW,B00005AREX,4.0
34876,A35M1SRIMFQ0RQ,B00005AREX,5.0
34877,A1A7VS5J7OR71D,B00005AREX,5.0
34878,ATJ6DV7NQW7UW,B00005AREX,5.0
34879,A2OUOKKUDJ6KOL,B00005AREX,5.0
34880,A1LBL3FA5PX7EN,B00005AREX,2.0
34883,AP18F4HV5L3BG,B00005AREX,4.0
34884,A2FJBJ947VUOGT,B00005AREX,5.0
34885,A38HCBJDXTSWKK,B00005AREX,4.0
34886,A2MMIZ653FBNPT,B00005AREX,5.0
34887,A1L30QXOV9O3PF,B00005AREX,5.0
34888,AAP5GE99YH8FA,B00005AREX,5.0
34889,A2A7NHE5HTK79N,B00005AREX,5.0
34891,A26UD81P1XHS4O,B00005AREX,5.0
34892,A1IWWRZJOXOSYP,B00005AREX,4.0
34895,A1PQQPGFI8NC48,B00005AREX,2.0
34896,A1S5B32WYMEE44,B00005AREX,5.0
34897,A97B72F4UI8FA,B00005AREX,3.0
34898,AX7IJTDESBOGL,B00005AREX,4.0
34899,AK3DY70GYZB2G,B00005AREX,5.0
34900,A1BJJVV2B5VLUQ,B00005AREX,4.0
34901,A2LO7C2HXJNZGW,B00005AREX,5.0
34903,A2GJDOQL63SDM7,B00005AREX,5.0
34904,A4E5ET8XEPM1E,B00005AREX,4.0
34905,AV5G37VFE5NVD,B00005AREX,4.0
34907,A254Z4O7ORVL6U,B00005AREX,5.0
34908,A25PM9JGHPU8EI,B00005AREX,5.0
34909,A3SI83LHXQCVS2,B00005AREX,5.0
34911,A1L1NG093R300L,B00005AU9N,3.0
34912,A1RI7KJRUURG5J,B00005AU9N,3.0
34914,A38OAQMIS8ENZR,B00005AU9N,2.0
34915,A5C9UZCS7X6DO,B00005AU9N,5.0
34916,A291KA254QZ742,B00005AU9N,2.0
34917,A1LFJA7HED1S5T,B00005AV14,5.0
34918,A19MLEHXMXNVWK,B00005AV14,4.0
34919,A18EM5UKGZ3LL5,B00005AV14,4.0
34921,A31DVEVB5CVTW6,B00005AV14,5.0
34922,A2MMIZ653FBNPT,B00005AV14,4.0
34924,AAHE0PBE0DOX2,B00005AV14,4.0
34928,A11QD0NDRCXXC2,B00005AVRE,5.0
34929,A3W0POMI33YQXQ,B00005AVRE,5.0
34930,AGAMDS21PJZPK,B00005AVRE,5.0
34931,A1UEST9HYD2IHS,B00005AVRE,5.0
34932,A8SCX6VUTE05H,B00005AVRE,5.0
34933,A3OLZXHFGUAMWW,B00005AVRE,4.0
